employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,avg_training_score,age_no,previous_year_rating_no,length_of_service_no,avg_training_score_no
68586,Procurement,Bachelors,m,other,1,31,3.0,7,1,64,31.0,3.0,7.0,64
36452,Procurement,Bachelors,m,sourcing,2,39,3.0,5,0,72,39.0,3.0,5.0,72
8782,Sales & Marketing,Bachelors,m,sourcing,1,28,1.0,2,0,47,28.0,1.0,2.0,47
17849,Procurement,Bachelors,f,sourcing,1,31,5.0,5,1,75,31.0,5.0,5.0,75
14507,Sales & Marketing,Masters & above,f,other,1,36,4.0,7,0,52,36.0,4.0,7.0,52
1265,Sales & Marketing,Bachelors,m,other,1,44,5.0,5,1,50,44.0,5.0,5.0,50
53939,Procurement,Bachelors,m,sourcing,3,28,3.0,2,0,66,28.0,3.0,2.0,66
8544,Procurement,Bachelors,f,sourcing,2,31,3.0,3,0,67,31.0,3.0,3.0,67
6706,Technology,Masters & above,m,sourcing,1,40,4.0,2,1,81,40.0,4.0,2.0,81
66982,Sales & Marketing,Masters & above,m,other,1,38,5.0,11,1,51,38.0,5.0,11.0,51
4878,Procurement,Bachelors,m,other,1,32,4.0,5,0,72,32.0,4.0,5.0,72
32185,Procurement,Bachelors,m,sourcing,1,32,3.0,3,0,68,32.0,3.0,3.0,68
10286,Procurement,Masters & above,f,sourcing,1,41,4.0,2,0,71,41.0,4.0,2.0,71
73467,Sales & Marketing,Masters & above,f,other,1,45,3.0,6,0,49,45.0,3.0,6.0,49
51662,Operations,Masters & above,f,other,1,59,5.0,18,1,62,,5.0,,62
50,Sales & Marketing,Bachelors,m,other,1,32,1.0,3,0,48,32.0,1.0,3.0,48
4249,HR,Masters & above,f,sourcing,1,41,5.0,8,0,51,41.0,5.0,8.0,51
14509,Sales & Marketing,Bachelors,m,other,1,49,1.0,7,0,50,49.0,1.0,7.0,50
59531,Sales & Marketing,Bachelors,m,sourcing,1,30,2.0,7,1,48,30.0,2.0,7.0,48
27162,Technology,Bachelors,m,sourcing,2,29,1.0,2,0,78,29.0,1.0,2.0,78
20859,Technology,Bachelors,f,other,1,37,3.0,10,0,82,37.0,3.0,10.0,82
4931,HR,Bachelors,f,sourcing,1,57,3.0,13,0,52,,3.0,13.0,52
10613,Analytics,Bachelors,m,sourcing,1,27,4.0,5,0,86,27.0,4.0,5.0,86
1968,Sales & Marketing,Masters & above,m,other,1,52,3.0,5,0,49,52.0,3.0,5.0,49
46841,Analytics,Bachelors,f,other,1,25,3.0,2,0,81,25.0,3.0,2.0,81
8755,Sales & Marketing,Masters & above,m,sourcing,1,46,5.0,6,1,50,46.0,5.0,6.0,50
7923,Procurement,Bachelors,f,sourcing,1,28,3.0,4,0,72,28.0,3.0,4.0,72
472,Analytics,Bachelors,m,other,1,28,4.0,9,0,83,28.0,4.0,9.0,83
1100,Procurement,Bachelors,f,other,2,59,5.0,18,1,70,,5.0,,70
17219,Sales & Marketing,Bachelors,m,other,3,31,5.0,5,0,48,31.0,5.0,5.0,48
46599,Sales & Marketing,Bachelors,m,other,1,33,4.0,6,0,52,33.0,4.0,6.0,52
5985,Operations,Bachelors,m,sourcing,2,51,4.0,2,0,63,51.0,4.0,2.0,63
9816,Procurement,Bachelors,m,other,1,32,2.0,6,0,72,32.0,2.0,6.0,72
61072,Analytics,Bachelors,m,sourcing,1,32,2.0,9,0,85,32.0,2.0,9.0,85
59870,Sales & Marketing,Bachelors,m,sourcing,1,25,2.0,2,0,49,25.0,2.0,2.0,49
14407,Operations,Bachelors,m,other,1,32,5.0,4,1,62,32.0,5.0,4.0,62
28803,Sales & Marketing,Bachelors,m,other,1,49,3.0,4,0,51,49.0,3.0,4.0,51
68638,Operations,Bachelors,f,other,1,34,4.0,5,0,59,34.0,4.0,5.0,59
60132,Operations,Bachelors,f,other,1,29,3.0,7,0,55,29.0,3.0,7.0,55
19578,Sales & Marketing,Bachelors,m,sourcing,1,29,4.0,4,0,53,29.0,4.0,4.0,53
1725,Sales & Marketing,Bachelors,m,sourcing,5,29,3.0,4,0,46,29.0,3.0,4.0,46
38607,Operations,Masters & above,m,sourcing,1,46,5.0,8,1,62,46.0,5.0,8.0,62
52221,Procurement,Masters & above,m,sourcing,1,37,3.0,4,1,68,37.0,3.0,4.0,68
63324,R&D,Bachelors,m,referred,1,28,5.0,5,1,88,28.0,5.0,5.0,88
75624,Procurement,Bachelors,m,other,2,31,3.0,7,0,68,31.0,3.0,7.0,68
38957,Procurement,Bachelors,m,other,1,29,3.0,3,1,73,29.0,3.0,3.0,73
10512,Analytics,Bachelors,m,other,1,33,4.0,3,0,80,33.0,4.0,3.0,80
13500,Operations,Bachelors,f,other,1,28,1.0,4,0,62,28.0,1.0,4.0,62
29155,Operations,Masters & above,f,other,1,41,1.0,2,1,56,41.0,1.0,2.0,56
27490,HR,Masters & above,f,sourcing,1,33,3.0,8,1,54,33.0,3.0,8.0,54
39872,Sales & Marketing,Masters & above,m,other,1,34,1.0,7,0,49,34.0,1.0,7.0,49
74484,Sales & Marketing,Masters & above,m,other,1,35,3.0,2,0,49,35.0,3.0,2.0,49
771,Sales & Marketing,Bachelors,m,sourcing,1,31,3.0,7,1,53,31.0,3.0,7.0,53
32383,Legal,Bachelors,m,sourcing,1,39,4.0,3,1,61,39.0,4.0,3.0,61
16632,Finance,Bachelors,m,other,1,49,3.0,5,0,61,49.0,3.0,5.0,61
70218,Technology,Masters & above,m,sourcing,1,37,3.0,4,1,80,37.0,3.0,4.0,80
20903,Sales & Marketing,Masters & above,m,other,1,53,1.0,14,0,47,,1.0,14.0,47
49001,Analytics,Bachelors,m,other,1,30,3.0,4,1,87,30.0,3.0,4.0,87
77163,Operations,Bachelors,f,other,1,30,5.0,6,0,59,30.0,5.0,6.0,59
37091,Sales & Marketing,Masters & above,f,sourcing,1,42,2.0,14,0,44,42.0,2.0,14.0,44
64694,Technology,Masters & above,m,sourcing,1,35,2.0,7,0,80,35.0,2.0,7.0,80
16693,Operations,Bachelors,m,sourcing,1,40,3.0,9,1,64,40.0,3.0,9.0,64
64651,Operations,Masters & above,f,sourcing,1,39,5.0,5,1,89,39.0,5.0,5.0,89
23562,Technology,Bachelors,m,referred,1,35,4.0,3,1,82,35.0,4.0,3.0,82
31043,Operations,Below Secondary,m,sourcing,1,25,3.0,2,0,62,25.0,3.0,2.0,62
17523,Sales & Marketing,Bachelors,m,other,1,33,5.0,7,0,55,33.0,5.0,7.0,55
20134,Operations,Bachelors,m,other,1,33,3.0,6,0,58,33.0,3.0,6.0,58
73573,Legal,Bachelors,m,sourcing,1,35,3.0,5,0,58,35.0,3.0,5.0,58
72502,Sales & Marketing,Bachelors,m,other,1,46,3.0,6,1,47,46.0,3.0,6.0,47
24211,Analytics,Masters & above,m,other,2,43,3.0,5,1,84,43.0,3.0,5.0,84
7368,HR,Bachelors,m,other,1,35,1.0,3,0,49,35.0,1.0,3.0,49
57638,Analytics,Bachelors,m,sourcing,1,28,5.0,2,0,84,28.0,5.0,2.0,84
17438,Operations,Bachelors,f,sourcing,1,43,3.0,10,1,65,43.0,3.0,10.0,65
21305,Technology,Bachelors,m,other,1,25,4.0,2,1,79,25.0,4.0,2.0,79
14462,Procurement,Masters & above,m,other,2,38,5.0,6,1,69,38.0,5.0,6.0,69
77156,Technology,Bachelors,m,other,1,31,4.0,5,0,79,31.0,4.0,5.0,79
53295,Sales & Marketing,Bachelors,f,sourcing,2,26,4.0,3,0,52,26.0,4.0,3.0,52
47915,Sales & Marketing,Bachelors,m,other,1,40,4.0,14,0,52,40.0,4.0,14.0,52
26280,Operations,Masters & above,m,other,3,38,3.0,4,1,64,38.0,3.0,4.0,64
29537,Operations,Bachelors,f,other,1,31,4.0,7,1,59,31.0,4.0,7.0,59
24914,Sales & Marketing,Bachelors,f,sourcing,3,25,1.0,3,1,47,25.0,1.0,3.0,47
26549,Operations,Bachelors,m,sourcing,1,39,3.0,7,0,63,39.0,3.0,7.0,63
30013,R&D,Bachelors,m,other,1,31,5.0,4,0,82,31.0,5.0,4.0,82
34502,Analytics,Bachelors,m,sourcing,1,30,5.0,9,1,85,30.0,5.0,9.0,85
58300,Legal,Masters & above,f,other,1,46,4.0,11,0,55,46.0,4.0,11.0,55
43804,Sales & Marketing,Masters & above,f,sourcing,2,36,3.0,13,0,52,36.0,3.0,13.0,52
7427,Operations,Bachelors,f,other,2,26,4.0,2,0,57,26.0,4.0,2.0,57
40733,Procurement,Bachelors,f,other,2,32,4.0,6,1,70,32.0,4.0,6.0,70
55571,Sales & Marketing,Bachelors,m,other,1,35,4.0,2,0,48,35.0,4.0,2.0,48
58088,Technology,Bachelors,f,sourcing,3,31,3.0,3,0,80,31.0,3.0,3.0,80
74140,Procurement,Bachelors,m,other,2,31,4.0,7,1,71,31.0,4.0,7.0,71
10789,Sales & Marketing,Bachelors,m,other,1,41,1.0,7,0,50,41.0,1.0,7.0,50
16826,Operations,Bachelors,m,other,1,27,3.0,4,1,63,27.0,3.0,4.0,63
29812,Operations,Bachelors,m,other,1,31,1.0,5,0,60,31.0,1.0,5.0,60
62670,Sales & Marketing,Bachelors,m,sourcing,1,32,5.0,4,0,47,32.0,5.0,4.0,47
76645,Operations,Bachelors,m,other,1,33,4.0,5,1,57,33.0,4.0,5.0,57
5189,Technology,Masters & above,m,other,1,52,3.0,10,0,80,52.0,3.0,10.0,80
7511,Operations,Bachelors,m,other,3,33,5.0,2,1,63,33.0,5.0,2.0,63
5739,Sales & Marketing,Bachelors,m,sourcing,1,39,5.0,2,1,51,39.0,5.0,2.0,51
66607,Procurement,Masters & above,m,sourcing,2,56,3.0,15,0,69,,3.0,15.0,69
53437,Procurement,Masters & above,m,sourcing,1,37,2.0,9,0,72,37.0,2.0,9.0,72
73535,Sales & Marketing,Bachelors,m,other,1,33,3.0,6,0,48,33.0,3.0,6.0,48
25903,Sales & Marketing,Bachelors,m,sourcing,2,30,4.0,5,0,55,30.0,4.0,5.0,55
41978,Analytics,Bachelors,m,other,1,29,3.0,6,0,83,29.0,3.0,6.0,83
42880,Sales & Marketing,Bachelors,m,other,2,25,1.0,3,0,47,25.0,1.0,3.0,47
23585,Sales & Marketing,Bachelors,m,other,1,41,5.0,6,0,45,41.0,5.0,6.0,45
30116,R&D,Masters & above,m,other,2,35,4.0,9,0,81,35.0,4.0,9.0,81
39563,Sales & Marketing,Bachelors,m,sourcing,2,27,3.0,4,0,50,27.0,3.0,4.0,50
29610,Procurement,Masters & above,m,sourcing,1,31,1.0,5,0,69,31.0,1.0,5.0,69
6639,Procurement,Bachelors,f,other,1,54,3.0,5,0,71,,3.0,5.0,71
68997,HR,Bachelors,m,other,1,40,2.0,3,0,50,40.0,2.0,3.0,50
42233,Sales & Marketing,Bachelors,m,sourcing,1,33,3.0,8,0,48,33.0,3.0,8.0,48
69150,Sales & Marketing,Bachelors,f,other,1,42,1.0,13,0,52,42.0,1.0,13.0,52
38084,Procurement,Masters & above,m,other,1,30,5.0,6,0,72,30.0,5.0,6.0,72
23139,Sales & Marketing,Bachelors,m,other,1,25,4.0,3,0,53,25.0,4.0,3.0,53
16920,Procurement,Masters & above,m,other,1,35,1.0,8,0,75,35.0,1.0,8.0,75
74754,Procurement,Bachelors,m,sourcing,2,27,3.0,1,0,68,27.0,3.0,1.0,68
38437,Operations,Masters & above,m,other,1,40,5.0,12,1,61,40.0,5.0,12.0,61
19468,HR,Bachelors,m,other,2,32,5.0,3,1,44,32.0,5.0,3.0,44
70444,Sales & Marketing,Bachelors,m,other,1,37,5.0,10,0,47,37.0,5.0,10.0,47
2670,Sales & Marketing,Masters & above,m,other,1,37,3.0,2,1,52,37.0,3.0,2.0,52
5126,Sales & Marketing,Bachelors,m,other,1,38,1.0,3,1,52,38.0,1.0,3.0,52
18239,Sales & Marketing,Bachelors,m,sourcing,1,35,4.0,8,0,51,35.0,4.0,8.0,51
2503,Operations,Masters & above,m,other,1,40,3.0,14,0,59,40.0,3.0,14.0,59
22268,Sales & Marketing,Bachelors,m,sourcing,1,25,3.0,1,0,49,25.0,3.0,1.0,49
6953,R&D,Bachelors,m,other,1,30,4.0,1,1,87,30.0,4.0,1.0,87
48079,Sales & Marketing,Bachelors,m,other,1,32,1.0,6,1,52,32.0,1.0,6.0,52
20890,Analytics,Bachelors,m,other,2,35,3.0,3,0,87,35.0,3.0,3.0,87
43457,Procurement,Masters & above,m,other,1,42,4.0,3,0,67,42.0,4.0,3.0,67
63785,HR,Bachelors,m,sourcing,1,27,5.0,5,1,48,27.0,5.0,5.0,48
13363,Procurement,Masters & above,f,sourcing,1,31,1.0,6,0,72,31.0,1.0,6.0,72
56714,HR,Masters & above,f,other,1,49,3.0,3,1,45,49.0,3.0,3.0,45
6926,Sales & Marketing,Masters & above,f,other,3,37,3.0,7,1,50,37.0,3.0,7.0,50
60377,Operations,Bachelors,m,sourcing,1,27,3.0,5,1,57,27.0,3.0,5.0,57
62261,Analytics,Masters & above,m,other,2,29,3.0,5,0,85,29.0,3.0,5.0,85
59923,Sales & Marketing,Bachelors,m,sourcing,2,37,5.0,9,0,52,37.0,5.0,9.0,52
32457,Finance,Bachelors,m,other,1,27,3.0,2,0,63,27.0,3.0,2.0,63
24949,Analytics,Masters & above,m,sourcing,1,33,3.0,7,0,84,33.0,3.0,7.0,84
69833,Procurement,Masters & above,f,sourcing,1,38,5.0,2,1,71,38.0,5.0,2.0,71
14171,Sales & Marketing,Bachelors,m,other,1,30,2.0,3,1,48,30.0,2.0,3.0,48
3908,Analytics,Bachelors,m,other,2,41,5.0,12,1,86,41.0,5.0,12.0,86
68968,Analytics,Bachelors,m,other,1,39,4.0,12,1,83,39.0,4.0,12.0,83
20450,Sales & Marketing,Bachelors,m,sourcing,1,44,1.0,15,0,46,44.0,1.0,15.0,46
26904,Operations,Bachelors,m,sourcing,2,37,4.0,4,1,59,37.0,4.0,4.0,59
13107,Analytics,Bachelors,m,sourcing,2,30,3.0,2,0,85,30.0,3.0,2.0,85
46443,Operations,Bachelors,f,other,1,32,5.0,3,0,58,32.0,5.0,3.0,58
71004,Sales & Marketing,Masters & above,m,sourcing,1,31,3.0,4,0,53,31.0,3.0,4.0,53
6337,Procurement,Bachelors,m,other,1,26,5.0,5,0,70,26.0,5.0,5.0,70
17023,Technology,Bachelors,m,sourcing,1,26,5.0,2,1,82,26.0,5.0,2.0,82
15884,Operations,Masters & above,m,other,1,35,1.0,8,0,61,35.0,1.0,8.0,61
54719,Procurement,Bachelors,m,other,1,32,3.0,4,0,71,32.0,3.0,4.0,71
18154,Procurement,Bachelors,f,other,2,33,2.0,5,1,72,33.0,2.0,5.0,72
73075,Technology,Masters & above,m,other,1,45,3.0,7,0,79,45.0,3.0,7.0,79
46705,Technology,Masters & above,f,other,1,31,1.0,7,0,81,31.0,1.0,7.0,81
14465,Procurement,Masters & above,m,other,1,40,3.0,8,0,69,40.0,3.0,8.0,69
13476,Sales & Marketing,Bachelors,m,other,1,55,5.0,6,0,48,,5.0,6.0,48
75699,Procurement,Bachelors,f,sourcing,1,37,1.0,10,0,64,37.0,1.0,10.0,64
43859,Operations,Bachelors,m,sourcing,1,39,3.0,3,0,57,39.0,3.0,3.0,57
72363,HR,Bachelors,m,other,1,32,5.0,4,1,55,32.0,5.0,4.0,55
46226,Sales & Marketing,Bachelors,m,sourcing,2,28,3.0,2,0,52,28.0,3.0,2.0,52
74617,Sales & Marketing,Masters & above,m,sourcing,1,52,3.0,6,0,49,52.0,3.0,6.0,49
25417,Sales & Marketing,Bachelors,m,sourcing,1,25,3.0,3,1,49,25.0,3.0,3.0,49
45360,Sales & Marketing,Bachelors,m,other,2,39,3.0,5,0,50,39.0,3.0,5.0,50
60232,Operations,Bachelors,m,other,1,35,4.0,5,0,59,35.0,4.0,5.0,59
46140,Operations,Below Secondary,m,sourcing,1,21,3.0,2,0,59,21.0,3.0,2.0,59
55560,Analytics,Bachelors,m,other,1,40,3.0,7,1,87,40.0,3.0,7.0,87
26553,Procurement,Masters & above,m,other,2,44,3.0,13,0,72,44.0,3.0,13.0,72
60136,Operations,Bachelors,m,sourcing,1,40,5.0,4,0,58,40.0,5.0,4.0,58
36356,Sales & Marketing,Masters & above,m,other,1,36,1.0,4,0,46,36.0,1.0,4.0,46
39873,Procurement,Bachelors,m,other,1,31,3.0,6,0,67,31.0,3.0,6.0,67
1796,Procurement,Bachelors,f,sourcing,1,36,3.0,7,0,71,36.0,3.0,7.0,71
24546,Finance,Bachelors,m,other,2,31,3.0,3,0,62,31.0,3.0,3.0,62
16783,Operations,Masters & above,m,sourcing,3,39,3.0,11,1,60,39.0,3.0,11.0,60
39415,Operations,Bachelors,m,sourcing,2,32,3.0,2,0,59,32.0,3.0,2.0,59
5493,Sales & Marketing,Bachelors,f,other,1,33,3.0,8,0,45,33.0,3.0,8.0,45
15474,Sales & Marketing,Bachelors,m,sourcing,1,26,5.0,3,1,54,26.0,5.0,3.0,54
36114,Sales & Marketing,Bachelors,m,sourcing,1,42,3.0,3,0,50,42.0,3.0,3.0,50
78025,Sales & Marketing,Bachelors,m,referred,1,42,3.0,6,1,51,42.0,3.0,6.0,51
19395,Operations,Bachelors,m,other,1,36,3.0,7,0,94,36.0,3.0,7.0,94
65232,Technology,Bachelors,m,referred,1,34,5.0,8,1,81,34.0,5.0,8.0,81
63738,Sales & Marketing,Bachelors,m,sourcing,2,36,1.0,7,0,49,36.0,1.0,7.0,49
47509,Analytics,Masters & above,m,other,1,36,4.0,8,1,79,36.0,4.0,8.0,79
18113,Sales & Marketing,Masters & above,m,other,1,47,5.0,17,1,48,47.0,5.0,,48
62359,Procurement,Bachelors,m,other,1,33,3.0,6,1,68,33.0,3.0,6.0,68
30361,Operations,Masters & above,f,other,1,38,2.0,12,0,60,38.0,2.0,12.0,60
72403,Sales & Marketing,Bachelors,m,other,2,34,2.0,9,0,46,34.0,2.0,9.0,46
30926,Sales & Marketing,Bachelors,m,sourcing,1,33,2.0,4,0,45,33.0,2.0,4.0,45
36375,Sales & Marketing,Bachelors,m,other,2,23,3.0,2,0,48,23.0,3.0,2.0,48
76894,Procurement,Bachelors,m,other,1,46,5.0,17,1,69,46.0,5.0,,69
57847,Sales & Marketing,Bachelors,m,other,1,32,1.0,4,0,47,32.0,1.0,4.0,47
45268,Procurement,Bachelors,m,other,1,54,3.0,13,0,77,,3.0,13.0,77
4776,Analytics,Bachelors,m,other,1,33,4.0,3,1,85,33.0,4.0,3.0,85
43593,Sales & Marketing,Masters & above,m,sourcing,1,31,3.0,4,0,49,31.0,3.0,4.0,49
51306,Operations,Bachelors,m,other,1,32,5.0,7,1,59,32.0,5.0,7.0,59
73862,Technology,Bachelors,m,sourcing,1,30,3.0,6,0,81,30.0,3.0,6.0,81
54303,Operations,Bachelors,f,other,1,34,3.0,8,0,62,34.0,3.0,8.0,62
37038,Procurement,Masters & above,f,other,2,36,3.0,5,0,73,36.0,3.0,5.0,73
40394,Operations,Bachelors,m,other,1,45,1.0,5,0,61,45.0,1.0,5.0,61
37507,Operations,Bachelors,m,other,1,30,4.0,6,1,60,30.0,4.0,6.0,60
68307,Sales & Marketing,Masters & above,m,other,1,50,3.0,19,0,54,50.0,3.0,,54
54387,Analytics,Bachelors,m,sourcing,1,37,5.0,8,1,88,37.0,5.0,8.0,88
5245,Sales & Marketing,Masters & above,f,other,1,35,3.0,5,1,51,35.0,3.0,5.0,51
75220,Sales & Marketing,Masters & above,m,other,1,47,4.0,8,1,47,47.0,4.0,8.0,47
56155,Sales & Marketing,Bachelors,m,other,1,46,2.0,14,0,44,46.0,2.0,14.0,44
66612,Analytics,Bachelors,f,other,2,27,4.0,2,0,88,27.0,4.0,2.0,88
64660,Operations,Bachelors,m,sourcing,1,36,4.0,9,0,57,36.0,4.0,9.0,57
5522,Sales & Marketing,Bachelors,f,sourcing,1,32,1.0,7,0,50,32.0,1.0,7.0,50
40588,Sales & Marketing,Bachelors,m,sourcing,1,40,3.0,7,0,51,40.0,3.0,7.0,51
72922,Analytics,Bachelors,m,other,1,32,4.0,6,0,87,32.0,4.0,6.0,87
40982,Operations,Bachelors,f,sourcing,1,33,5.0,5,1,61,33.0,5.0,5.0,61
3749,Operations,Masters & above,f,other,1,56,5.0,14,0,59,,5.0,14.0,59
32759,Operations,Masters & above,f,other,1,35,1.0,4,0,65,35.0,1.0,4.0,65
73417,Procurement,Masters & above,f,other,1,48,3.0,4,1,69,48.0,3.0,4.0,69
77860,Operations,Bachelors,m,sourcing,1,42,4.0,8,1,53,42.0,4.0,8.0,53
35303,Analytics,Bachelors,m,other,1,28,4.0,4,1,85,28.0,4.0,4.0,85
38302,Analytics,Masters & above,m,other,1,33,3.0,8,1,85,33.0,3.0,8.0,85
15784,Technology,Masters & above,m,sourcing,1,36,2.0,8,0,77,36.0,2.0,8.0,77
57639,Procurement,Bachelors,m,other,4,26,3.0,3,0,66,26.0,3.0,3.0,66
44140,Operations,Masters & above,f,other,1,51,5.0,17,0,62,51.0,5.0,,62
61853,Sales & Marketing,Bachelors,f,other,1,30,3.0,5,1,52,30.0,3.0,5.0,52
45236,Sales & Marketing,Bachelors,m,sourcing,1,34,3.0,5,1,51,34.0,3.0,5.0,51
4797,Procurement,Bachelors,m,other,1,32,5.0,3,1,65,32.0,5.0,3.0,65
57753,Operations,Bachelors,f,other,1,40,3.0,5,0,57,40.0,3.0,5.0,57
4448,Operations,Bachelors,f,sourcing,1,43,3.0,9,0,76,43.0,3.0,9.0,76
76159,Technology,Masters & above,m,sourcing,1,41,4.0,5,1,75,41.0,4.0,5.0,75
42497,Operations,Bachelors,m,other,1,47,4.0,17,1,57,47.0,4.0,,57
48092,Sales & Marketing,Bachelors,m,other,1,34,5.0,9,0,96,34.0,5.0,9.0,96
28585,Technology,Bachelors,m,sourcing,1,28,4.0,3,0,86,28.0,4.0,3.0,86
9457,Operations,Bachelors,f,other,2,33,3.0,6,1,64,33.0,3.0,6.0,64
28039,Sales & Marketing,Bachelors,m,other,1,49,3.0,8,0,51,49.0,3.0,8.0,51
19668,Operations,Bachelors,m,other,1,28,3.0,4,1,63,28.0,3.0,4.0,63
36764,Operations,Masters & above,f,other,2,38,2.0,7,0,64,38.0,2.0,7.0,64
44625,Operations,Masters & above,m,referred,1,35,5.0,9,0,57,35.0,5.0,9.0,57
37582,Technology,Masters & above,m,other,1,47,3.0,6,0,84,47.0,3.0,6.0,84
47191,Sales & Marketing,Masters & above,m,other,1,44,1.0,11,0,45,44.0,1.0,11.0,45
62405,Technology,Masters & above,m,sourcing,1,49,4.0,20,1,78,49.0,4.0,,78
70286,Technology,Bachelors,m,other,1,30,4.0,9,0,75,30.0,4.0,9.0,75
69348,Operations,Masters & above,m,sourcing,3,44,5.0,16,1,58,44.0,5.0,,58
17501,Analytics,Bachelors,m,other,1,27,1.0,3,0,87,27.0,1.0,3.0,87
26198,Procurement,Masters & above,m,sourcing,2,43,3.0,6,0,66,43.0,3.0,6.0,66
29903,Operations,Bachelors,f,sourcing,1,36,3.0,10,1,58,36.0,3.0,10.0,58
61630,Sales & Marketing,Bachelors,m,other,1,46,5.0,18,0,49,46.0,5.0,,49
6235,Technology,Bachelors,f,referred,1,51,5.0,15,0,88,51.0,5.0,15.0,88
59427,Sales & Marketing,Bachelors,m,other,2,26,3.0,4,0,50,26.0,3.0,4.0,50
61133,HR,Masters & above,m,sourcing,1,34,5.0,4,1,52,34.0,5.0,4.0,52
22565,Sales & Marketing,Bachelors,m,sourcing,3,30,1.0,5,0,46,30.0,1.0,5.0,46
23350,Procurement,Masters & above,f,other,1,38,3.0,6,0,82,38.0,3.0,6.0,82
52367,Technology,Bachelors,f,other,1,35,4.0,10,0,79,35.0,4.0,10.0,79
70664,Operations,Bachelors,m,other,1,39,3.0,5,0,62,39.0,3.0,5.0,62
60618,Sales & Marketing,Bachelors,m,sourcing,1,33,4.0,7,0,52,33.0,4.0,7.0,52
66326,Sales & Marketing,Bachelors,f,sourcing,2,36,3.0,7,0,48,36.0,3.0,7.0,48
39228,Sales & Marketing,Bachelors,m,other,1,32,4.0,5,1,49,32.0,4.0,5.0,49
17756,Sales & Marketing,Masters & above,m,sourcing,1,38,4.0,3,1,48,38.0,4.0,3.0,48
34647,Sales & Marketing,Masters & above,m,other,1,39,5.0,9,0,49,39.0,5.0,9.0,49
19007,Sales & Marketing,Masters & above,m,other,1,37,3.0,4,0,53,37.0,3.0,4.0,53
61910,Sales & Marketing,Bachelors,m,sourcing,1,29,5.0,4,1,48,29.0,5.0,4.0,48
33320,Sales & Marketing,Bachelors,m,other,1,46,3.0,4,0,52,46.0,3.0,4.0,52
38565,Operations,Masters & above,m,other,1,33,5.0,7,1,62,33.0,5.0,7.0,62
60139,Technology,Bachelors,m,other,1,24,3.0,2,0,81,24.0,3.0,2.0,81
6575,Technology,Bachelors,f,other,1,32,5.0,7,0,76,32.0,5.0,7.0,76
12103,Operations,Bachelors,f,other,1,27,3.0,3,0,59,27.0,3.0,3.0,59
14106,HR,Bachelors,m,other,1,23,3.0,2,0,55,23.0,3.0,2.0,55
26211,Finance,Bachelors,f,other,1,44,5.0,12,0,69,44.0,5.0,12.0,69
19277,Procurement,Masters & above,f,referred,1,39,3.0,3,1,74,39.0,3.0,3.0,74
74285,Procurement,Bachelors,m,other,1,33,5.0,2,1,72,33.0,5.0,2.0,72
35122,Procurement,Bachelors,m,other,1,39,3.0,13,0,67,39.0,3.0,13.0,67
27417,Sales & Marketing,Bachelors,m,sourcing,1,39,2.0,13,0,47,39.0,2.0,13.0,47
2471,Operations,Bachelors,m,sourcing,1,24,5.0,3,1,61,24.0,5.0,3.0,61
62601,Sales & Marketing,Bachelors,m,other,1,35,3.0,3,0,49,35.0,3.0,3.0,49
38933,Finance,Bachelors,m,sourcing,1,29,3.0,5,0,59,29.0,3.0,5.0,59
58503,Technology,Masters & above,m,other,1,52,4.0,22,0,81,52.0,4.0,,81
22234,Analytics,Masters & above,m,other,1,35,5.0,7,1,85,35.0,5.0,7.0,85
52068,Sales & Marketing,Masters & above,m,other,1,41,2.0,10,0,47,41.0,2.0,10.0,47
3786,Procurement,Bachelors,m,other,5,28,3.0,5,0,70,28.0,3.0,5.0,70
8004,Finance,Bachelors,m,other,1,54,3.0,16,0,60,,3.0,,60
877,Sales & Marketing,Bachelors,m,sourcing,1,34,3.0,7,1,49,34.0,3.0,7.0,49
21838,Technology,Bachelors,m,sourcing,1,31,3.0,3,0,83,31.0,3.0,3.0,83
44900,Technology,Bachelors,m,sourcing,1,28,4.0,5,1,76,28.0,4.0,5.0,76
7755,Procurement,Masters & above,m,other,3,45,3.0,12,0,67,45.0,3.0,12.0,67
13075,Sales & Marketing,Bachelors,m,other,1,41,2.0,3,0,53,41.0,2.0,3.0,53
25108,Sales & Marketing,Bachelors,m,other,2,29,4.0,5,0,51,29.0,4.0,5.0,51
56579,HR,Bachelors,m,other,1,40,5.0,10,1,51,40.0,5.0,10.0,51
72620,Sales & Marketing,Masters & above,f,sourcing,1,39,5.0,10,0,52,39.0,5.0,10.0,52
65738,Analytics,Bachelors,m,sourcing,1,29,3.0,4,0,86,29.0,3.0,4.0,86
21178,Finance,Bachelors,m,sourcing,2,30,5.0,6,1,57,30.0,5.0,6.0,57
22534,Sales & Marketing,Masters & above,m,other,1,54,3.0,10,1,49,,3.0,10.0,49
71369,Operations,Bachelors,m,other,1,32,2.0,8,0,59,32.0,2.0,8.0,59
25370,Sales & Marketing,Bachelors,m,other,1,38,3.0,9,0,51,38.0,3.0,9.0,51
57440,Sales & Marketing,Masters & above,f,other,1,38,5.0,2,1,52,38.0,5.0,2.0,52
10754,Technology,Masters & above,m,other,1,51,1.0,4,0,78,51.0,1.0,4.0,78
